,Outputs
3931,120.54869079589844
3932,131.09678649902344
3933,141.36940002441406
3934,315.6358947753906
3935,148.2327423095703
3936,122.28334045410156
3937,141.6229248046875
3938,120.24398803710938
3939,124.31468200683594
3940,160.30247497558594
3941,138.4359588623047
3942,162.14976501464844
3943,121.89274597167969
3944,119.74034118652344
3945,336.6759948730469
3946,122.03715515136719
3947,142.94125366210938
3948,180.2869415283203
3949,121.47813415527344
3950,225.2061309814453
3951,328.4942932128906
3952,307.7814025878906
3953,307.7814025878906
3954,307.7814025878906
3955,139.49098205566406
3956,122.20004272460938
3957,120.67430114746094
3958,140.9461669921875
3959,155.13897705078125
3960,126.75114440917969
3961,119.89149475097656
3962,121.81222534179688
3963,119.92959594726562
3964,139.76715087890625
3965,120.59281921386719
3966,136.40330505371094
3967,151.2425994873047
3968,121.36830139160156
3969,145.80455017089844
3970,146.3230743408203
3971,119.9345703125
3972,142.6625518798828
3973,172.6043701171875
3974,148.0786895751953
3975,122.3486328125
3976,121.62185668945312
3977,311.6649169921875
3978,120.21566772460938
3979,125.73329162597656
3980,159.42019653320312
3981,137.74822998046875
3982,141.7028045654297
3983,371.1722412109375
3984,531.93115234375
3985,122.07225036621094
3986,130.8515625
3987,122.31462097167969
3988,123.72760009765625
3989,256.3721923828125
3990,134.43450927734375
3991,135.7183074951172
3992,142.32931518554688
3993,121.68858337402344
3994,133.72177124023438
3995,136.99073791503906
3996,123.14471435546875
3997,144.99415588378906
3998,121.88223266601562
3999,152.41445922851562
4000,321.5311279296875
4001,121.62178039550781
4002,119.97715759277344
4003,120.33952331542969
4004,291.1004638671875
4005,121.89186096191406
4006,142.63223266601562
4007,124.39846801757812
4008,136.28521728515625
4009,121.88385009765625
4010,141.48989868164062
4011,422.79229736328125
4012,227.4141387939453
4013,120.55638122558594
4014,201.78680419921875
4015,496.6837158203125
4016,137.2906036376953
4017,121.7779541015625
4018,458.98370361328125
4019,134.84165954589844
4020,122.14447021484375
4021,125.66671752929688
4022,136.1961669921875
4023,475.6619567871094
4024,121.23539733886719
4025,140.4929656982422
4026,318.4964294433594
4027,142.68675231933594
4028,121.23539733886719
4029,137.69081115722656
4030,155.21408081054688
4031,135.2287139892578
4032,150.5797119140625
4033,582.7493286132812
4034,498.0002136230469
4035,121.39714050292969
4036,146.35809326171875
4037,142.13795471191406
4038,128.53582763671875
4039,122.91130065917969
4040,134.9514617919922
4041,149.72683715820312
4042,120.86532592773438
4043,141.26222229003906
4044,130.91236877441406
4045,146.8541259765625
4046,150.40289306640625
4047,147.74232482910156
4048,140.9559783935547
4049,119.67703247070312
4050,144.68336486816406
4051,135.58999633789062
4052,138.01084899902344
4053,503.7653503417969
4054,119.82850646972656
4055,142.14198303222656
4056,121.67057800292969
4057,129.51876831054688
4058,148.9530792236328
4059,134.75083923339844
4060,121.42869567871094
4061,139.1995849609375
4062,139.58865356445312
4063,129.91184997558594
4064,148.97254943847656
4065,120.08837890625
4066,416.29486083984375
4067,134.13467407226562
4068,136.23019409179688
4069,125.76490783691406
4070,120.70021057128906
4071,133.18051147460938
4072,136.84136962890625
4073,142.59628295898438
4074,150.36045837402344
4075,120.94918823242188
4076,136.2192840576172
4077,120.11714172363281
4078,141.65367126464844
4079,140.38998413085938
4080,120.33952331542969
4081,120.45304870605469
4082,271.48089599609375
4083,120.62222290039062
4084,134.09434509277344
4085,136.51622009277344
4086,192.27230834960938
4087,293.0915832519531
4088,147.49168395996094
4089,124.24186706542969
4090,120.5789794921875
4091,136.44041442871094
4092,125.81364440917969
4093,152.2405548095703
4094,260.4574279785156
4095,126.00938415527344
4096,145.87271118164062
4097,121.57426452636719
4098,121.89552307128906
4099,149.79383850097656
4100,121.6658935546875
4101,378.769287109375
4102,126.20683288574219
4103,152.0971221923828
4104,140.60475158691406
4105,122.36480712890625
4106,146.20765686035156
4107,132.48472595214844
4108,138.18663024902344
4109,156.5160369873047
4110,137.40597534179688
4111,137.40597534179688
4112,133.4837188720703
4113,133.4837188720703
4114,140.04653930664062
4115,149.9915771484375
4116,138.03172302246094
4117,123.7791748046875
4118,121.13577270507812
4119,120.24781799316406
4120,149.08412170410156
4121,136.63296508789062
4122,493.6560974121094
4123,129.91184997558594
4124,120.58528137207031
4125,131.05284118652344
4126,121.49790954589844
4127,134.36642456054688
4128,120.63359069824219
4129,135.59255981445312
4130,137.9933624267578
4131,120.08905029296875
4132,325.6733093261719
4133,136.5792999267578
4134,386.0213623046875
4135,127.588134765625
4136,122.04324340820312
4137,120.33952331542969
4138,221.8592529296875
4139,125.40315246582031
4140,128.54214477539062
4141,119.98561096191406
4142,119.88026428222656
4143,120.91682434082031
4144,269.07086181640625
4145,129.28924560546875
4146,165.0342559814453
4147,302.77386474609375
4148,120.35234069824219
4149,271.3367004394531
4150,120.77168273925781
4151,212.4475860595703
4152,119.73616027832031
4153,535.0169067382812
4154,294.9080810546875
4155,119.74087524414062
4156,127.49754333496094
4157,120.47145080566406
4158,121.23750305175781
4159,187.4388885498047
4160,120.1690673828125
4161,162.29554748535156
4162,188.56466674804688
4163,124.87321472167969
4164,121.93234252929688
4165,119.82441711425781
4166,145.77304077148438
4167,121.23123168945312
4168,146.40362548828125
4169,132.40321350097656
4170,119.71560668945312
4171,144.9331512451172
4172,151.1623992919922
4173,128.41429138183594
4174,146.05641174316406
4175,119.73162841796875
4176,134.418212890625
4177,130.97808837890625
4178,122.42677307128906
4179,160.379638671875
4180,122.94331359863281
4181,120.32069396972656
4182,129.59194946289062
4183,123.88137817382812
4184,130.23580932617188
4185,320.8124694824219
4186,199.69700622558594
4187,122.44648742675781
4188,128.7345733642578
4189,120.07296752929688
4190,159.4219207763672
4191,148.13766479492188
4192,120.74406433105469
4193,540.9161987304688
4194,121.63414001464844
4195,131.41184997558594
4196,120.69430541992188
4197,148.81358337402344
4198,268.8977355957031
4199,153.2384490966797
4200,133.0265655517578
4201,120.252197265625
4202,120.53141784667969
4203,121.23728942871094
4204,120.08930969238281
4205,139.23703002929688
4206,121.71595764160156
4207,120.17337036132812
4208,156.4536895751953
4209,305.3882751464844
4210,166.52560424804688
4211,120.9810791015625
4212,121.20648193359375
4213,130.23580932617188
4214,122.970703125
4215,147.59884643554688
4216,157.5564422607422
4217,120.61091613769531
4218,130.8812255859375
4219,120.02043151855469
4220,312.4343566894531
4221,120.62834167480469
4222,121.62860107421875
4223,121.32684326171875
4224,120.498046875
4225,405.7348327636719
4226,122.2823486328125
4227,120.17965698242188
4228,135.57518005371094
4229,119.75016784667969
4230,319.2575378417969
4231,119.82919311523438
4232,119.82919311523438
4233,119.86033630371094
4234,119.90992736816406
4235,119.74087524414062
4236,121.72308349609375
4237,120.05393981933594
4238,121.81184387207031
4239,119.92185974121094
4240,141.2526092529297
4241,120.10090637207031
4242,121.3375244140625
4243,121.17050170898438
4244,135.09310913085938
4245,128.75523376464844
4246,122.20809936523438
4247,132.9109649658203
4248,129.3457794189453
4249,122.52235412597656
4250,146.29623413085938
4251,120.23368835449219
4252,120.50439453125
4253,234.08705139160156
4254,151.13514709472656
4255,130.45262145996094
4256,121.64015197753906
4257,135.5761260986328
4258,132.55531311035156
4259,129.5131072998047
4260,144.69070434570312
4261,141.3258514404297
4262,126.0147705078125
4263,136.01869201660156
4264,254.56936645507812
4265,122.24308776855469
4266,121.37788391113281
4267,134.92662048339844
4268,122.28041076660156
4269,121.66275024414062
4270,176.55772399902344
4271,211.8141632080078
4272,161.13856506347656
4273,129.1241912841797
4274,135.77584838867188
4275,243.82215881347656
4276,121.38204956054688
4277,122.07618713378906
4278,140.3798065185547
4279,119.92791748046875
4280,140.75599670410156
4281,140.9174346923828
4282,138.96200561523438
4283,150.2384490966797
4284,150.57586669921875
4285,138.2940673828125
4286,158.11895751953125
4287,146.65245056152344
4288,141.6461181640625
4289,134.7889404296875
4290,171.4532928466797
4291,291.3191223144531
4292,164.7808380126953
4293,135.26364135742188
4294,149.2097930908203
4295,453.3002624511719
4296,130.6790313720703
4297,144.71568298339844
4298,157.1779022216797
4299,601.3441162109375
4300,141.8096160888672
4301,139.3364715576172
4302,161.62960815429688
4303,136.47552490234375
4304,123.68121337890625
4305,140.31246948242188
4306,131.71224975585938
4307,123.19387817382812
4308,251.7223358154297
4309,122.30601501464844
4310,130.45535278320312
4311,130.6882781982422
4312,121.16346740722656
4313,527.2662353515625
4314,121.08297729492188
4315,231.9204864501953
4316,136.05062866210938
4317,140.8218994140625
4318,143.9152374267578
4319,142.3500213623047
4320,120.88676452636719
4321,167.74342346191406
4322,120.73832702636719
4323,171.70648193359375
4324,134.7982635498047
4325,172.2703399658203
4326,145.540283203125
4327,122.27191162109375
4328,139.3469696044922
4329,193.81088256835938
4330,128.40252685546875
4331,121.3533935546875
4332,122.27191162109375
4333,125.80856323242188
4334,163.30767822265625
4335,120.052734375
4336,127.05171203613281
4337,364.71136474609375
4338,143.21047973632812
4339,122.23849487304688
4340,162.98780822753906
4341,121.291259765625
4342,198.89157104492188
4343,138.16236877441406
4344,248.46914672851562
4345,127.8687744140625
4346,155.15077209472656
4347,119.80384826660156
4348,122.06159973144531
4349,121.32400512695312
4350,123.61099243164062
4351,134.61326599121094
4352,220.52127075195312
4353,466.6116027832031
4354,145.95481872558594
4355,135.6293487548828
4356,123.88163757324219
4357,133.53053283691406
4358,141.49835205078125
4359,270.2459411621094
4360,128.68040466308594
4361,148.0311737060547
4362,150.9846649169922
4363,146.24790954589844
4364,122.37788391113281
4365,127.37773132324219
4366,120.88246154785156
4367,128.07875061035156
4368,291.9447937011719
4369,157.75917053222656
4370,235.17279052734375
4371,517.2559204101562
4372,150.35105895996094
4373,289.2622375488281
4374,154.0944061279297
4375,555.6883544921875
4376,256.6356506347656
4377,121.3497314453125
4378,141.25900268554688
4379,210.7570343017578
4380,134.5113525390625
4381,123.72735595703125
4382,121.75938415527344
4383,135.56207275390625
4384,121.92066955566406
4385,184.75234985351562
4386,140.32850646972656
4387,121.06727600097656
4388,137.80426025390625
4389,131.09214782714844
4390,261.9830017089844
4391,160.17347717285156
4392,132.19383239746094
4393,141.39723205566406
4394,137.89239501953125
4395,227.16639709472656
4396,135.07606506347656
4397,120.19223022460938
4398,152.28823852539062
4399,136.79100036621094
4400,120.05877685546875
4401,269.76214599609375
4402,333.97808837890625
4403,120.37492370605469
4404,120.28269958496094
4405,122.48463439941406
4406,198.32864379882812
4407,119.84867858886719
4408,429.9546203613281
4409,120.18507385253906
4410,260.2852478027344
4411,121.4722900390625
4412,485.8741149902344
4413,488.19500732421875
4414,160.8815155029297
4415,147.34739685058594
4416,143.04640197753906
4417,136.60769653320312
4418,121.37350463867188
4419,124.15605163574219
4420,237.34237670898438
4421,132.35626220703125
4422,126.6920166015625
4423,218.49977111816406
4424,205.97120666503906
4425,528.8344116210938
4426,220.26878356933594
4427,130.5359649658203
4428,138.25868225097656
4429,394.7337341308594
4430,206.55575561523438
4431,144.34251403808594
4432,218.1034698486328
4433,255.16583251953125
4434,120.50048828125
4435,375.66851806640625
4436,454.1664733886719
4437,180.25746154785156
4438,129.75413513183594
4439,120.54269409179688
4440,165.3558807373047
4441,120.15054321289062
4442,120.67599487304688
4443,122.30892944335938
4444,143.28346252441406
4445,146.9563446044922
4446,189.4706268310547
4447,144.2943115234375
4448,120.65280151367188
4449,142.36012268066406
4450,144.2943115234375
4451,128.6223907470703
4452,122.16465759277344
4453,131.983642578125
4454,121.74336242675781
4455,120.40278625488281
4456,137.28927612304688
4457,143.89456176757812
4458,306.9631652832031
4459,138.05462646484375
4460,145.401123046875
4461,145.5696563720703
4462,135.45953369140625
4463,121.05763244628906
4464,227.02639770507812
4465,120.27554321289062
4466,219.28585815429688
4467,120.0711669921875
4468,151.55638122558594
4469,163.8868865966797
4470,144.8604736328125
4471,230.8876190185547
4472,148.26614379882812
4473,120.64547729492188
4474,125.94883728027344
4475,120.32341003417969
4476,119.76541137695312
4477,159.1998291015625
4478,120.70112609863281
4479,129.23074340820312
4480,120.24398803710938
4481,158.32839965820312
4482,122.34674072265625
4483,136.005126953125
4484,120.15165710449219
4485,120.15165710449219
4486,120.15165710449219
4487,120.15165710449219
4488,134.03627014160156
4489,133.57827758789062
4490,134.03627014160156
4491,134.03627014160156
4492,122.0628662109375
4493,128.2667999267578
4494,170.5802764892578
4495,119.7772216796875
4496,192.91708374023438
4497,121.85694885253906
4498,192.49142456054688
4499,136.2713623046875
4500,125.33897399902344
4501,300.703369140625
4502,182.94642639160156
4503,119.8916015625
4504,122.0303955078125
4505,119.97750854492188
4506,198.4397735595703
4507,125.1756591796875
4508,158.61676025390625
4509,193.47842407226562
4510,138.36170959472656
4511,145.9157257080078
4512,186.7014617919922
4513,162.62098693847656
4514,135.5301971435547
4515,134.28271484375
4516,188.71121215820312
4517,121.94801330566406
4518,121.45182800292969
4519,123.57530212402344
4520,302.6418762207031
4521,138.54843139648438
4522,126.59542846679688
4523,120.56837463378906
4524,143.06365966796875
4525,277.3896789550781
4526,131.70802307128906
4527,131.99642944335938
4528,140.60684204101562
4529,469.4869384765625
4530,121.53129577636719
4531,145.8323211669922
4532,326.5086975097656
4533,120.56169128417969
4534,126.37583923339844
4535,493.54522705078125
4536,135.92979431152344
4537,136.6254119873047
4538,143.43336486816406
4539,142.29530334472656
4540,132.79551696777344
4541,150.10208129882812
4542,135.32398986816406
4543,136.94146728515625
4544,120.44435119628906
4545,120.20933532714844
4546,119.86338806152344
4547,137.8217315673828
4548,139.67086791992188
4549,141.74156188964844
4550,144.77761840820312
4551,121.85638427734375
4552,119.77755737304688
4553,230.324951171875
4554,148.0067138671875
4555,120.06178283691406
4556,163.67274475097656
4557,428.2968444824219
4558,140.1769256591797
4559,147.34613037109375
4560,138.3391571044922
4561,137.78358459472656
4562,127.05599975585938
4563,120.12236022949219
4564,179.39649963378906
4565,235.0785369873047
4566,150.05230712890625
4567,189.247802734375
4568,121.75297546386719
4569,129.70262145996094
4570,128.86679077148438
4571,122.06216430664062
4572,120.96669006347656
4573,137.97836303710938
4574,122.27191162109375
4575,122.21249389648438
4576,121.75257873535156
4577,124.65310668945312
4578,131.1492919921875
4579,120.7779541015625
4580,122.47529602050781
4581,138.65480041503906
4582,121.56411743164062
4583,283.475341796875
4584,120.15390014648438
4585,125.76007080078125
4586,469.4277038574219
4587,318.0240783691406
4588,216.0133514404297
4589,134.9691925048828
4590,318.8169250488281
4591,153.68072509765625
4592,128.8761444091797
4593,141.0172576904297
4594,162.9222412109375
4595,120.36279296875
4596,202.8899383544922
4597,121.23872375488281
4598,120.35820007324219
4599,324.55621337890625
4600,121.96487426757812
4601,147.63900756835938
4602,135.38270568847656
4603,136.51190185546875
4604,377.2027282714844
4605,133.8929901123047
4606,136.5707550048828
4607,120.86090087890625
4608,121.81306457519531
4609,344.6331787109375
4610,137.2692108154297
4611,122.34602355957031
4612,128.11306762695312
4613,121.86605834960938
4614,121.29791259765625
4615,137.2913055419922
4616,123.1346435546875
4617,121.79949951171875
4618,125.79249572753906
4619,138.0306854248047
4620,193.33810424804688
4621,307.3927307128906
4622,142.78746032714844
4623,260.88116455078125
4624,120.18821716308594
4625,143.3606414794922
4626,123.55839538574219
4627,565.7457885742188
4628,157.8337860107422
4629,136.4564971923828
4630,151.90460205078125
4631,594.7876586914062
4632,136.15966796875
4633,131.1387176513672
4634,148.84844970703125
4635,277.70050048828125
4636,126.42424011230469
4637,143.71646118164062
4638,121.76048278808594
4639,120.37246704101562
4640,122.14256286621094
4641,135.14051818847656
4642,120.54878234863281
4643,148.58456420898438
4644,121.30508422851562
4645,123.4598388671875
4646,121.69210815429688
4647,132.47314453125
4648,184.14456176757812
4649,239.49713134765625
4650,126.35052490234375
4651,141.00167846679688
4652,218.56890869140625
4653,127.09291076660156
4654,127.09291076660156
4655,126.03254699707031
4656,142.13087463378906
4657,131.05580139160156
4658,215.84764099121094
4659,120.52986145019531
4660,486.9222106933594
4661,119.945556640625
4662,132.35467529296875
4663,142.6873321533203
4664,231.01046752929688
4665,151.27452087402344
4666,185.82345581054688
4667,501.6155700683594
4668,148.68775939941406
4669,136.7393341064453
4670,120.35919189453125
4671,305.42144775390625
4672,156.6887969970703
4673,141.17288208007812
4674,156.6887969970703
4675,200.7642364501953
4676,140.18356323242188
4677,120.17373657226562
4678,120.61320495605469
4679,240.70828247070312
4680,156.681640625
4681,140.52369689941406
4682,490.7801818847656
4683,141.2198944091797
4684,120.52378845214844
4685,119.85218811035156
4686,119.86636352539062
4687,264.19842529296875
4688,136.4434814453125
4689,178.1100616455078
4690,120.21672058105469
4691,204.5266571044922
4692,122.95185852050781
4693,119.88737487792969
4694,121.09335327148438
4695,127.3165283203125
4696,119.91976928710938
4697,256.0049743652344
4698,224.0745849609375
4699,301.4455261230469
4700,274.1789245605469
4701,128.050048828125
4702,128.050048828125
4703,119.76620483398438
4704,154.43853759765625
4705,119.82383728027344
4706,124.66481018066406
4707,131.0997772216797
4708,151.0818634033203
4709,121.86463928222656
4710,126.91123962402344
4711,121.825439453125
4712,120.37252807617188
4713,125.57733154296875
4714,270.6282653808594
4715,337.6626892089844
4716,120.28553771972656
4717,121.30732727050781
4718,202.18505859375
4719,245.56834411621094
4720,155.8392333984375
4721,406.7946472167969
4722,121.26168823242188
4723,141.98370361328125
4724,132.41781616210938
4725,135.71572875976562
4726,144.81813049316406
4727,119.99227905273438
4728,139.06971740722656
4729,144.81813049316406
4730,314.0801696777344
4731,122.60884094238281
4732,120.4207763671875
4733,140.49305725097656
4734,140.09877014160156
4735,121.01994323730469
4736,120.37773132324219
4737,394.833740234375
4738,137.87692260742188
4739,215.49440002441406
4740,140.9306640625
4741,127.47903442382812
4742,170.5472869873047
4743,142.7703094482422
4744,120.93080139160156
4745,146.0869598388672
4746,120.57717895507812
4747,138.93704223632812
4748,121.19441223144531
4749,135.0077362060547
4750,125.74691772460938
4751,131.2300262451172
4752,119.7425537109375
4753,174.8102264404297
4754,133.72479248046875
4755,146.26992797851562
4756,121.33843994140625
4757,121.81637573242188
4758,143.30990600585938
4759,544.7979125976562
4760,144.09129333496094
4761,148.5791015625
4762,137.10621643066406
4763,157.8311309814453
4764,309.0450439453125
4765,120.63224792480469
4766,216.76065063476562
4767,152.34046936035156
4768,139.39735412597656
4769,120.72174072265625
4770,196.73948669433594
4771,136.13717651367188
4772,426.3680419921875
4773,120.5516357421875
4774,130.89663696289062
4775,135.29551696777344
4776,121.19017028808594
4777,166.70718383789062
4778,138.5739288330078
4779,170.35125732421875
4780,122.26753234863281
4781,135.45115661621094
4782,119.95413208007812
4783,154.79261779785156
4784,121.79731750488281
4785,596.9014892578125
4786,281.4604797363281
4787,145.8462371826172
4788,196.67967224121094
4789,495.7855529785156
4790,120.95469665527344
4791,160.4629669189453
4792,549.1737670898438
4793,121.79731750488281
4794,120.14042663574219
4795,297.3923034667969
4796,142.68849182128906
4797,141.43104553222656
4798,193.4645538330078
4799,186.1469268798828
4800,239.97178649902344
4801,152.1791229248047
4802,125.26084899902344
4803,121.98873901367188
4804,137.984375
4805,132.4179229736328
4806,121.08340454101562
4807,136.4492950439453
4808,137.49449157714844
4809,154.30723571777344
4810,133.94664001464844
4811,168.34959411621094
4812,259.417724609375
4813,367.5702819824219
4814,203.38902282714844
4815,120.76751708984375
4816,120.61224365234375
4817,150.98812866210938
4818,122.35887145996094
4819,264.19390869140625
4820,128.51197814941406
4821,120.79135131835938
4822,311.91485595703125
4823,122.05769348144531
4824,120.71340942382812
4825,141.0321044921875
4826,462.93121337890625
4827,127.37484741210938
4828,121.63124084472656
4829,395.2492980957031
4830,121.65614318847656
4831,120.68069458007812
4832,120.53134155273438
4833,243.66482543945312
4834,548.9935913085938
4835,239.85423278808594
4836,516.4718627929688
4837,417.9143981933594
4838,157.82077026367188
4839,160.27218627929688
4840,121.20170593261719
4841,138.17869567871094
4842,120.58116149902344
4843,133.8650665283203
4844,121.00944519042969
4845,382.3673400878906
4846,318.0689392089844
4847,287.0685729980469
4848,139.09024047851562
4849,310.6834411621094
4850,120.22798156738281
4851,196.59564208984375
4852,525.6036376953125
4853,121.59201049804688
4854,319.6200256347656
4855,122.28038024902344
4856,153.55455017089844
4857,125.3231201171875
4858,147.17770385742188
4859,120.31015014648438
4860,124.99296569824219
4861,319.1026611328125
4862,206.9337615966797
4863,133.4752197265625
4864,140.85472106933594
4865,119.97947692871094
4866,154.72738647460938
4867,120.32958984375
4868,124.06466674804688
4869,128.44200134277344
4870,141.6776580810547
4871,119.78285217285156
4872,121.90226745605469
4873,119.84268188476562
4874,119.73974609375
4875,127.19853210449219
4876,119.72637939453125
4877,140.52633666992188
4878,119.80686950683594
4879,121.21151733398438
4880,143.51783752441406
4881,121.76199340820312
4882,122.67230224609375
4883,136.83457946777344
4884,119.82861328125
4885,119.91754150390625
4886,188.8153839111328
4887,126.29609680175781
4888,120.47218322753906
4889,121.17170715332031
4890,135.05067443847656
4891,130.73223876953125
4892,127.11177062988281
4893,126.72491455078125
4894,119.97981262207031
4895,120.76075744628906
4896,141.12022399902344
4897,119.98573303222656
4898,121.78889465332031
4899,224.2804412841797
4900,120.71340942382812
4901,120.32150268554688
4902,120.28778076171875
4903,137.3931427001953
4904,120.50439453125
4905,119.9769287109375
4906,184.33453369140625
4907,121.20426940917969
4908,120.20309448242188
4909,119.92437744140625
4910,121.32321166992188
4911,322.0563659667969
4912,120.91319274902344
4913,131.90492248535156
4914,440.0483093261719
4915,136.4640350341797
4916,268.084716796875
4917,255.24722290039062
4918,268.084716796875
4919,138.34642028808594
4920,121.23399353027344
4921,120.22291564941406
4922,120.02384948730469
4923,119.69525146484375
4924,119.95195007324219
4925,144.81739807128906
4926,143.96176147460938
4927,315.70477294921875
4928,315.70477294921875
4929,315.70477294921875
4930,171.93798828125
4931,121.40911865234375
4932,121.6953125
4933,120.28131103515625
4934,144.1398468017578
4935,120.62677001953125
4936,133.22474670410156
4937,139.7414093017578
4938,121.00088500976562
4939,119.88504028320312
4940,121.903076171875
4941,120.14517211914062
4942,121.44813537597656
4943,152.8802490234375
4944,148.61361694335938
4945,317.738037109375
4946,120.43534851074219
4947,136.62045288085938
4948,138.34547424316406
4949,126.281005859375
4950,121.80532836914062
4951,137.54669189453125
4952,132.35862731933594
4953,138.34547424316406
4954,146.71327209472656
4955,267.4504699707031
4956,392.8722839355469
4957,243.57850646972656
4958,143.1860809326172
4959,159.29876708984375
4960,566.9337768554688
4961,131.01080322265625
4962,124.60374450683594
4963,120.17100524902344
4964,152.9651336669922
4965,289.4544677734375
4966,286.2071533203125
4967,119.94461059570312
4968,462.3224182128906
4969,120.34933471679688
4970,138.64727783203125
4971,120.34933471679688
4972,204.35194396972656
4973,122.41361999511719
4974,121.78176879882812
4975,120.52093505859375
4976,154.34039306640625
4977,141.47161865234375
4978,179.547119140625
4979,294.4056701660156
4980,120.78993225097656
4981,120.87164306640625
4982,120.47846984863281
4983,150.2694854736328
4984,120.38824462890625
4985,130.09742736816406
4986,266.2030944824219
4987,147.51695251464844
4988,120.89326477050781
4989,119.80587768554688
4990,121.45112609863281
4991,165.5721893310547
4992,122.97663879394531
4993,209.95741271972656
4994,119.8179931640625
4995,128.14146423339844
4996,122.2022705078125
4997,303.6748046875
4998,236.52301025390625
4999,168.19447326660156
5000,122.44523620605469
5001,128.63063049316406
5002,244.15724182128906
5003,121.85801696777344
5004,200.31690979003906
5005,167.9700927734375
5006,157.0929412841797
5007,120.32846069335938
5008,221.72474670410156
5009,132.61795043945312
5010,219.45957946777344
5011,374.8825378417969
5012,131.51449584960938
5013,266.277099609375
5014,211.61878967285156
5015,121.81759643554688
5016,119.83924865722656
5017,121.27922058105469
5018,134.81578063964844
5019,119.76066589355469
5020,120.4642333984375
5021,120.4642333984375
5022,290.468017578125
5023,149.6112823486328
5024,122.56692504882812
5025,120.265625
5026,120.49209594726562
5027,120.45333862304688
5028,120.17060852050781
5029,141.8856964111328
5030,131.8487548828125
5031,119.90666198730469
5032,120.78494262695312
5033,177.1319580078125
5034,121.20625305175781
5035,119.86822509765625
5036,128.93563842773438
5037,157.35621643066406
5038,129.78326416015625
5039,140.66017150878906
5040,140.32699584960938
5041,134.6177978515625
5042,120.07542419433594
5043,119.99711608886719
5044,138.3782501220703
5045,120.06196594238281
5046,120.76676940917969
5047,120.50439453125
5048,121.22393798828125
5049,136.3668212890625
5050,119.749267578125
5051,146.9064483642578
5052,120.18182373046875
5053,120.05331420898438
5054,138.83091735839844
5055,121.54914855957031
5056,119.75193786621094
5057,129.52622985839844
5058,142.84677124023438
5059,121.52421569824219
5060,130.63111877441406
5061,120.83091735839844
5062,119.82356262207031
5063,120.98738098144531
5064,335.3416442871094
5065,134.1687469482422
5066,139.46636962890625
5067,144.2291717529297
5068,157.2864532470703
5069,166.6808319091797
5070,140.7607421875
5071,120.37335205078125
5072,144.43751525878906
5073,119.70721435546875
5074,121.59954833984375
5075,230.10873413085938
5076,124.62626647949219
5077,120.96890258789062
5078,123.56242370605469
5079,136.91156005859375
5080,140.72357177734375
5081,121.98831176757812
5082,137.51087951660156
5083,132.7836151123047
5084,164.51690673828125
5085,136.13754272460938
5086,124.51771545410156
5087,121.69586181640625
5088,144.81939697265625
5089,121.99392700195312
5090,120.23715209960938
5091,119.98614501953125
5092,182.0941925048828
5093,288.07220458984375
5094,131.0979461669922
5095,138.0119171142578
5096,144.28195190429688
5097,127.89102172851562
5098,142.06704711914062
5099,120.0726318359375
5100,121.52565002441406
5101,121.95228576660156
5102,120.36404418945312
5103,136.6254119873047
5104,120.43476867675781
5105,120.06196594238281
5106,153.0288543701172
5107,144.93704223632812
5108,121.31649780273438
5109,224.556884765625
5110,121.13243103027344
5111,127.57975769042969
5112,246.0674591064453
5113,144.4647979736328
5114,442.2165222167969
5115,142.86102294921875
5116,200.02696228027344
5117,120.97462463378906
5118,119.90632629394531
5119,121.52104187011719
5120,130.25845336914062
5121,124.1397705078125
5122,130.55502319335938
5123,140.4682159423828
5124,129.14462280273438
5125,122.47340393066406
5126,122.12892150878906
5127,142.6155242919922
5128,121.84432983398438
5129,133.66990661621094
5130,120.80572509765625
5131,226.2585906982422
5132,133.66990661621094
5133,151.95497131347656
5134,120.70112609863281
5135,120.50439453125
5136,142.06114196777344
5137,134.8350372314453
5138,159.16371154785156
5139,138.78976440429688
5140,125.02766418457031
5141,119.96562194824219
5142,280.19207763671875
5143,136.9581756591797
5144,304.9717712402344
5145,121.21543884277344
5146,122.40071105957031
5147,137.3847198486328
5148,124.72076416015625
5149,128.9295196533203
5150,138.5151824951172
5151,123.99044799804688
5152,246.5400848388672
5153,124.07929992675781
5154,168.75222778320312
5155,570.7320556640625
5156,121.15542602539062
5157,126.50338745117188
5158,121.21543884277344
5159,141.00167846679688
5160,307.9419250488281
5161,120.53584289550781
5162,601.995849609375
5163,125.48985290527344
5164,121.57273864746094
5165,133.77496337890625
5166,181.06259155273438
5167,119.781005859375
5168,366.62939453125
5169,460.4172058105469
5170,121.81095886230469
5171,121.3057861328125
5172,149.0557861328125
5173,123.36077880859375
5174,120.57070922851562
5175,320.4447937011719
5176,165.751708984375
5177,164.5480499267578
5178,135.38453674316406
5179,305.0469665527344
5180,119.70713806152344
5181,121.35176086425781
5182,134.3323516845703
5183,558.9779052734375
5184,143.3006591796875
5185,121.76974487304688
5186,131.7489013671875
5187,150.47926330566406
5188,134.7085418701172
5189,256.2565002441406
5190,165.0506134033203
5191,130.2615509033203
5192,149.1772003173828
5193,141.2654266357422
5194,120.90864562988281
5195,120.72994995117188
5196,154.6969757080078
5197,140.7274169921875
5198,139.85897827148438
5199,120.76751708984375
5200,121.94026184082031
5201,175.69435119628906
5202,270.9757080078125
5203,125.58892822265625
5204,170.9480743408203
5205,137.2956085205078
5206,188.22982788085938
5207,122.13392639160156
5208,545.2714233398438
5209,120.09332275390625
